subject_id,session_id,block_index,rewarded_modality,vis_dprime,aud_dprime,cross_modality_dprime,is_first_block_aud,target,response_rate
649943,649943_2023-02-16,3,vis,3.2397265494304923,-0.6563799453082284,1.0159382329206086,true,vis,1.0
649943,649943_2023-02-16,3,vis,3.2397265494304923,-0.6563799453082284,1.0159382329206086,true,aud,0.8421052631578947
649943,649943_2023-02-16,4,aud,-0.34977935369375857,2.48447620992728,1.9140386117499604,true,vis,0.5555555555555556
649943,649943_2023-02-16,4,aud,-0.34977935369375857,2.48447620992728,1.9140386117499604,true,aud,1.0
649943,649943_2023-02-16,5,vis,3.6986025375832954,-0.6784124189954541,1.2121276770589082,true,vis,1.0
649943,649943_2023-02-16,5,vis,3.6986025375832954,-0.6784124189954541,1.2121276770589082,true,aud,0.8
660023,660023_2023-08-09,0,aud,0.0,0.7721973450872222,2.1794102574868965,true,vis,0.45
660023,660023_2023-08-09,0,aud,0.0,0.7721973450872222,2.1794102574868965,true,aud,1.0
660023,660023_2023-08-09,1,vis,2.291316917157167,-0.7123824870456437,3.2025117382996253,true,vis,1.0
660023,660023_2023-08-09,1,vis,2.291316917157167,-0.7123824870456437,3.2025117382996253,true,aud,0.0625
660023,660023_2023-08-09,2,aud,-0.3447126928297781,1.3342833626811748,1.3756371661379057,true,aud,1.0
660023,660023_2023-08-09,2,aud,-0.3447126928297781,1.3342833626811748,1.3756371661379057,true,vis,0.631578947368421
660023,660023_2023-08-09,3,vis,3.1311017770232867,-1.5784676846837342,3.201392745494629,true,vis,1.0
660023,660023_2023-08-09,3,vis,3.1311017770232867,-1.5784676846837342,3.201392745494629,true,aud,0.1111111111111111
660023,660023_2023-08-09,4,aud,-0.04545815948449716,0.47585963017992616,1.9919706139489222,true,vis,0.2
660023,660023_2023-08-09,4,aud,-0.04545815948449716,0.47585963017992616,1.9919706139489222,true,aud,1.0
660023,660023_2023-08-09,5,vis,0.7186605286939017,-0.9050151441686439,-0.39304160563085544,true,vis,0.7647058823529411
660023,660023_2023-08-09,5,vis,0.7186605286939017,-0.9050151441686439,-0.39304160563085544,true,aud,0.7333333333333333
662892,662892_2023-08-22,0,aud,-0.9347835431902951,2.7837958743695292,1.9530743882073016,true,vis,0.5263157894736842
662892,662892_2023-08-22,0,aud,-0.9347835431902951,2.7837958743695292,1.9530743882073016,true,aud,1.0
662892,662892_2023-08-22,1,vis,3.7106500557922235,-0.3401077259017846,2.5923073048250833,true,vis,1.0
662892,662892_2023-08-22,1,vis,3.7106500557922235,-0.3401077259017846,2.5923073048250833,true,aud,0.2
662892,662892_2023-08-22,2,aud,-0.6373904400682104,3.0322376367967694,1.5276782403118023,true,aud,0.95
662892,662892_2023-08-22,2,aud,-0.6373904400682104,3.0322376367967694,1.5276782403118023,true,vis,0.5882352941176471
662892,662892_2023-08-22,3,vis,1.9547170828970173,-0.32478348897163123,1.608965609007229,true,vis,0.875
662892,662892_2023-08-22,3,vis,1.9547170828970173,-0.32478348897163123,1.608965609007229,true,aud,0.29411764705882354
662892,662892_2023-08-22,4,aud,-0.2696537016951601,2.30203119472678,1.7421824677553517,true,vis,0.47058823529411764
662892,662892_2023-08-22,4,aud,-0.2696537016951601,2.30203119472678,1.7421824677553517,true,aud,1.0
662892,662892_2023-08-22,5,vis,3.376518023073718,-0.2930778839013559,2.734812363784779,true,aud,0.15789473684210525
662892,662892_2023-08-22,5,vis,3.376518023073718,-0.2930778839013559,2.734812363784779,true,vis,1.0
662892,662892_2023-08-23,0,vis,1.9069611228390062,-1.3731107399264695,3.201392745494629,false,aud,0.1111111111111111
662892,662892_2023-08-23,0,vis,1.9069611228390062,-1.3731107399264695,3.201392745494629,false,vis,1.0
662892,662892_2023-08-23,1,aud,-1.3832262140907012,1.4275907279915727,0.2643245666808215,false,aud,0.8333333333333334
662892,662892_2023-08-23,1,aud,-1.3832262140907012,1.4275907279915727,0.2643245666808215,false,vis,0.75
662892,662892_2023-08-23,2,vis,2.064404130554408,-2.1125177912737967,2.9096518882945497,false,aud,0.17647058823529413
662892,662892_2023-08-23,2,vis,2.064404130554408,-2.1125177912737967,2.9096518882945497,false,vis,1.0
662892,662892_2023-08-23,3,aud,-1.9175663697230436,1.58473946003995,2.7791628105838644,false,aud,0.9375
662892,662892_2023-08-23,3,aud,-1.9175663697230436,1.58473946003995,2.7791628105838644,false,vis,0.13333333333333333
662892,662892_2023-08-23,4,vis,1.9870305579114542,-2.020042552031822,2.555537752965955,false,vis,1.0
662892,662892_2023-08-23,4,vis,1.9870305579114542,-2.020042552031822,2.555537752965955,false,aud,0.1875
662892,662892_2023-08-23,5,aud,-1.9633012341417027,1.87937590170128,2.396478144411696,false,aud,1.0
662892,662892_2023-08-23,5,aud,-1.9633012341417027,1.87937590170128,2.396478144411696,false,vis,0.35294117647058826
662892,662892_2023-08-24,0,aud,-1.1553676041797543,3.022234168245676,3.055519590076932,true,vis,0.15
662892,662892_2023-08-24,0,aud,-1.1553676041797543,3.022234168245676,3.055519590076932,true,aud,1.0
662892,662892_2023-08-24,1,vis,2.425175821448251,-1.684584407717029,2.5552824516124693,true,aud,0.21052631578947367
662892,662892_2023-08-24,1,vis,2.425175821448251,-1.684584407717029,2.5552824516124693,true,vis,1.0
662892,662892_2023-08-24,2,aud,-1.3000541624836517,2.047713446881552,3.2764017778715275,true,vis,0.058823529411764705
662892,662892_2023-08-24,2,aud,-1.3000541624836517,2.047713446881552,3.2764017778715275,true,aud,1.0
662892,662892_2023-08-24,3,vis,2.301131104359507,-1.0273592660366813,1.851385605391591,true,vis,1.0
662892,662892_2023-08-24,3,vis,2.301131104359507,-1.0273592660366813,1.851385605391591,true,aud,0.4444444444444444
662892,662892_2023-08-24,4,aud,-1.467808279015345,1.1891289593428123,1.8732033617740693,true,vis,0.4
662892,662892_2023-08-24,4,aud,-1.467808279015345,1.1891289593428123,1.8732033617740693,true,aud,1.0
662892,662892_2023-08-24,5,vis,1.0537907650863687,-1.6174791018008168,-0.2326447467246302,true,aud,0.9166666666666666
662892,662892_2023-08-24,5,vis,1.0537907650863687,-1.6174791018008168,-0.2326447467246302,true,vis,0.9090909090909091
